rchid,type,parmname,value1
6922,-3,PSIF,0.000000000000e+000
6922,-4,PSWD,0.000000000000e+000
6922,-4,PSDT,0.000000000000e+000
6922,0,IVOL,1.439584457247e+007
6922,1,RO,1.439584457247e+007
6922,1,BP,0.000000000000e+000
6923,-1,USIF,0.000000000000e+000
6923,-2,LUIF,2.463140477707e+007
6923,-1,USBP,0.000000000000e+000
6923,-2,LUBP,0.000000000000e+000
6923,-3,PSIF,0.000000000000e+000
6923,-4,PSWD,0.000000000000e+000
6923,-4,PSDT,0.000000000000e+000
6923,0,IVOL,2.463140477707e+007
6923,1,RO,2.463140477707e+007
6923,1,BP,0.000000000000e+000
6926,-1,USIF,0.000000000000e+000
6926,-2,LUIF,7.091221637561e+006
6926,-1,USBP,0.000000000000e+000
6926,-2,LUBP,0.000000000000e+000
6926,-3,PSIF,0.000000000000e+000
6926,-4,PSWD,0.000000000000e+000
6926,-4,PSDT,0.000000000000e+000
6926,0,IVOL,7.091221637561e+006
6926,1,RO,7.091221637561e+006
6926,1,BP,0.000000000000e+000
6929,-1,USIF,0.000000000000e+000
6929,-2,LUIF,1.169249502372e+007
6929,-1,USBP,0.000000000000e+000
6929,-2,LUBP,0.000000000000e+000
6929,-3,PSIF,0.000000000000e+000
6929,-4,PSWD,0.000000000000e+000
6929,-4,PSDT,0.000000000000e+000
6929,0,IVOL,1.169249502372e+007
6929,1,RO,1.169249502372e+007
6929,1,BP,0.000000000000e+000
6931,-1,USIF,0.000000000000e+000
6931,-2,LUIF,1.964270416492e+007
6931,-1,USBP,0.000000000000e+000
6931,-2,LUBP,0.000000000000e+000
6931,-3,PSIF,0.000000000000e+000
6931,-4,PSWD,0.000000000000e+000
6931,-4,PSDT,0.000000000000e+000
6931,0,IVOL,1.964270416492e+007
6931,1,RO,1.964270416492e+007
6931,1,BP,0.000000000000e+000
6932,-1,USIF,0.000000000000e+000
6932,-2,LUIF,7.904450519500e+006
6932,-1,USBP,0.000000000000e+000
6932,-2,LUBP,0.000000000000e+000
6932,-3,PSIF,0.000000000000e+000
6932,-4,PSWD,0.000000000000e+000
6932,-4,PSDT,0.000000000000e+000
6932,0,IVOL,7.904450519500e+006
6932,1,RO,7.904450519500e+006
6932,1,BP,0.000000000000e+000
6935,-1,USIF,0.000000000000e+000
6935,-2,LUIF,1.180877772123e+007
6935,-1,USBP,0.000000000000e+000
6935,-2,LUBP,0.000000000000e+000
6935,-3,PSIF,0.000000000000e+000
6935,-4,PSWD,0.000000000000e+000
6935,-4,PSDT,0.000000000000e+000
6935,0,IVOL,1.180877772123e+007
6935,1,RO,1.180877772123e+007
6935,1,BP,0.000000000000e+000
6936,-1,USIF,0.000000000000e+000
6936,-2,LUIF,1.276275212627e+007
6936,-1,USBP,0.000000000000e+000
6936,-2,LUBP,0.000000000000e+000
6936,-3,PSIF,0.000000000000e+000
6936,-4,PSWD,0.000000000000e+000
6936,-4,PSDT,0.000000000000e+000
6936,0,IVOL,1.276275212627e+007
6936,1,RO,1.276275212627e+007
6936,1,BP,0.000000000000e+000
6939,-1,USIF,0.000000000000e+000
6939,-2,LUIF,9.817301203716e+006
6939,-1,USBP,0.000000000000e+000
6939,-2,LUBP,0.000000000000e+000
6939,-3,PSIF,0.000000000000e+000
6939,-4,PSWD,0.000000000000e+000
6939,-4,PSDT,0.000000000000e+000
6939,0,IVOL,9.817301203716e+006
6939,1,RO,9.817301203716e+006
6939,1,BP,0.000000000000e+000
6940,-1,USIF,0.000000000000e+000
6940,-2,LUIF,3.386224822162e+006
6940,-1,USBP,0.000000000000e+000
6940,-2,LUBP,0.000000000000e+000
6940,-3,PSIF,0.000000000000e+000
6940,-4,PSWD,0.000000000000e+000
6940,-4,PSDT,0.000000000000e+000
6940,0,IVOL,3.386224822162e+006
6940,1,RO,3.386224822162e+006
6940,1,BP,0.000000000000e+000
6942,-1,USIF,0.000000000000e+000
6942,-2,LUIF,1.727982786168e+007
6942,-1,USBP,0.000000000000e+000
6942,-2,LUBP,0.000000000000e+000
6942,-3,PSIF,0.000000000000e+000
6942,-4,PSWD,0.000000000000e+000
6942,-4,PSDT,0.000000000000e+000
6942,0,IVOL,1.727982786168e+007
6942,1,RO,1.727982786168e+007
6942,1,BP,0.000000000000e+000
6944,-1,USIF,0.000000000000e+000
6944,-2,LUIF,1.985505899962e+007
6944,-1,USBP,0.000000000000e+000
6944,-2,LUBP,0.000000000000e+000
6944,-3,PSIF,0.000000000000e+000
6944,-4,PSWD,0.000000000000e+000
6944,-4,PSDT,0.000000000000e+000
6944,0,IVOL,1.985505899962e+007
6944,1,RO,2.009462044440e+007
6944,1,BP,0.000000000000e+000
6945,-1,USIF,0.000000000000e+000
6945,-2,LUIF,1.706518580643e+007
6945,-1,USBP,0.000000000000e+000
6945,-2,LUBP,0.000000000000e+000
6945,-3,PSIF,0.000000000000e+000
6945,-4,PSWD,0.000000000000e+000
6945,-4,PSDT,0.000000000000e+000
6945,0,IVOL,1.706518580643e+007
6945,1,RO,1.706518580643e+007
6945,1,BP,0.000000000000e+000
6947,-1,USIF,0.000000000000e+000
6947,-2,LUIF,2.530008369287e+007
6947,-1,USBP,0.000000000000e+000
6947,-2,LUBP,0.000000000000e+000
6947,-3,PSIF,0.000000000000e+000
6947,-4,PSWD,0.000000000000e+000
6947,-4,PSDT,0.000000000000e+000
6947,0,IVOL,2.530008369287e+007
6947,1,RO,2.530008369287e+007
6947,1,BP,0.000000000000e+000
6949,-1,USIF,0.000000000000e+000
6949,-2,LUIF,2.814028653975e+007
6949,-1,USBP,0.000000000000e+000
6949,-2,LUBP,0.000000000000e+000
6949,-3,PSIF,0.000000000000e+000
6949,-4,PSWD,0.000000000000e+000
6949,-4,PSDT,0.000000000000e+000
6949,0,IVOL,2.814028653975e+007
6949,1,RO,2.814028653975e+007
6949,1,BP,0.000000000000e+000
6951,-1,USIF,0.000000000000e+000
6951,-2,LUIF,3.243329472143e+007
6951,-1,USBP,0.000000000000e+000
6951,-2,LUBP,0.000000000000e+000
6951,-3,PSIF,0.000000000000e+000
6951,-4,PSWD,0.000000000000e+000
6951,-4,PSDT,0.000000000000e+000
6951,0,IVOL,3.243329472143e+007
6951,1,RO,3.243329472143e+007
6951,1,BP,0.000000000000e+000
6953,-1,USIF,0.000000000000e+000
6953,-2,LUIF,9.930317839469e+006
6953,-1,USBP,0.000000000000e+000
6953,-2,LUBP,0.000000000000e+000
6953,-3,PSIF,0.000000000000e+000
6953,-4,PSWD,0.000000000000e+000
6953,-4,PSDT,0.000000000000e+000
6953,0,IVOL,9.930317839469e+006
6953,1,RO,9.930317839469e+006
6953,1,BP,0.000000000000e+000
6955,-1,USIF,0.000000000000e+000
6955,-2,LUIF,7.521219381859e+005
6955,-1,USBP,0.000000000000e+000
6955,-2,LUBP,0.000000000000e+000
6955,-3,PSIF,0.000000000000e+000
6955,-4,PSWD,0.000000000000e+000
6955,-4,PSDT,0.000000000000e+000
6955,0,IVOL,7.521219381859e+005
6955,1,RO,7.521219381859e+005
6955,1,BP,0.000000000000e+000
6959,-1,USIF,0.000000000000e+000
6959,-2,LUIF,1.424773122294e+007
6959,-1,USBP,0.000000000000e+000
6959,-2,LUBP,0.000000000000e+000
6959,-3,PSIF,0.000000000000e+000
6959,-4,PSWD,0.000000000000e+000
6959,-4,PSDT,0.000000000000e+000
6959,0,IVOL,1.424773122294e+007
6959,1,RO,1.424773122294e+007
6959,1,BP,0.000000000000e+000
6963,-1,USIF,0.000000000000e+000
6963,-2,LUIF,2.539577351250e+006
6963,-1,USBP,0.000000000000e+000
6963,-2,LUBP,0.000000000000e+000
6963,-3,PSIF,0.000000000000e+000
6963,-4,PSWD,0.000000000000e+000
6963,-4,PSDT,0.000000000000e+000
6963,0,IVOL,2.539577351250e+006
6963,1,RO,2.539577351250e+006
6963,1,BP,0.000000000000e+000
6965,-1,USIF,0.000000000000e+000
6965,-2,LUIF,1.114268078748e+007
6965,-1,USBP,0.000000000000e+000
6965,-2,LUBP,0.000000000000e+000
6965,-3,PSIF,0.000000000000e+000
6965,-4,PSWD,0.000000000000e+000
6965,-4,PSDT,0.000000000000e+000
6965,0,IVOL,1.114268078748e+007
6965,1,RO,1.114268078748e+007
6965,1,BP,0.000000000000e+000
6966,-1,USIF,0.000000000000e+000
6966,-2,LUIF,8.883335145715e+006
6966,-1,USBP,0.000000000000e+000
6966,-2,LUBP,0.000000000000e+000
6966,-3,PSIF,0.000000000000e+000
6966,-4,PSWD,0.000000000000e+000
6966,-4,PSDT,0.000000000000e+000
6966,0,IVOL,8.883335145715e+006
6966,1,RO,8.883335145715e+006
6966,1,BP,0.000000000000e+000
6968,-1,USIF,0.000000000000e+000
6968,-2,LUIF,6.722378093594e+006
6968,-1,USBP,0.000000000000e+000
6968,-2,LUBP,0.000000000000e+000
6968,-3,PSIF,0.000000000000e+000
6968,-4,PSWD,0.000000000000e+000
6968,-4,PSDT,0.000000000000e+000
6968,0,IVOL,6.722378093594e+006
6968,1,RO,6.722378093594e+006
6968,1,BP,0.000000000000e+000
6970,-1,USIF,0.000000000000e+000
6970,-2,LUIF,7.688578063585e+006
6970,-1,USBP,0.000000000000e+000
6970,-2,LUBP,0.000000000000e+000
6970,-3,PSIF,0.000000000000e+000
6970,-4,PSWD,0.000000000000e+000
6970,-4,PSDT,0.000000000000e+000
6970,0,IVOL,7.688578063585e+006
6970,1,RO,7.688578063585e+006
6970,1,BP,0.000000000000e+000
6972,-1,USIF,0.000000000000e+000
6972,-2,LUIF,1.617806139032e+007
6972,-1,USBP,0.000000000000e+000
6972,-2,LUBP,0.000000000000e+000
6972,-3,PSIF,0.000000000000e+000
6972,-4,PSWD,0.000000000000e+000
6972,-4,PSDT,0.000000000000e+000
6972,0,IVOL,1.617806139032e+007
6972,1,RO,1.617806139032e+007
6972,1,BP,0.000000000000e+000
6973,-1,USIF,0.000000000000e+000
6973,-2,LUIF,1.051062415281e+007
6973,-1,USBP,0.000000000000e+000
6973,-2,LUBP,0.000000000000e+000
6973,-3,PSIF,0.000000000000e+000
6973,-4,PSWD,0.000000000000e+000
6973,-4,PSDT,0.000000000000e+000
6973,0,IVOL,1.051062415281e+007
6973,1,RO,1.051062415281e+007
6973,1,BP,0.000000000000e+000
6975,-1,USIF,0.000000000000e+000
6975,-2,LUIF,1.154201026598e+007
6975,-1,USBP,0.000000000000e+000
6975,-2,LUBP,0.000000000000e+000
6975,-3,PSIF,0.000000000000e+000
6975,-4,PSWD,0.000000000000e+000
6975,-4,PSDT,0.000000000000e+000
6975,0,IVOL,1.154201026598e+007
6975,1,RO,1.154201026598e+007
6975,1,BP,0.000000000000e+000
6976,-1,USIF,0.000000000000e+000
6976,-2,LUIF,4.874875837015e+007
6976,-1,USBP,0.000000000000e+000
6976,-2,LUBP,0.000000000000e+000
6976,-3,PSIF,0.000000000000e+000
6976,-4,PSWD,0.000000000000e+000
6976,-4,PSDT,0.000000000000e+000
6976,0,IVOL,4.874875837015e+007
6976,1,RO,4.911168374186e+007
6976,1,BP,0.000000000000e+000
6978,-1,USIF,0.000000000000e+000
6978,-2,LUIF,1.256028151646e+007
6978,-1,USBP,0.000000000000e+000
6978,-2,LUBP,0.000000000000e+000
6978,-3,PSIF,0.000000000000e+000
6978,-4,PSWD,0.000000000000e+000
6978,-4,PSDT,0.000000000000e+000
6978,0,IVOL,1.256028151646e+007
6978,1,RO,1.256028151646e+007
6978,1,BP,0.000000000000e+000
6979,-1,USIF,0.000000000000e+000
6979,-2,LUIF,3.343293863025e+007
6979,-1,USBP,0.000000000000e+000
6979,-2,LUBP,0.000000000000e+000
6979,-3,PSIF,0.000000000000e+000
6979,-4,PSWD,0.000000000000e+000
6979,-4,PSDT,0.000000000000e+000
6979,0,IVOL,3.343293863025e+007
6979,1,RO,3.343293863025e+007
6979,1,BP,0.000000000000e+000
6982,-1,USIF,0.000000000000e+000
6982,-2,LUIF,1.114971718281e+007
6982,-1,USBP,0.000000000000e+000
6982,-2,LUBP,0.000000000000e+000
6982,-3,PSIF,0.000000000000e+000
6982,-4,PSWD,0.000000000000e+000
6982,-4,PSDT,0.000000000000e+000
6982,0,IVOL,1.114971718281e+007
6982,1,RO,1.114971718281e+007
6982,1,BP,0.000000000000e+000
6984,-1,USIF,0.000000000000e+000
6984,-2,LUIF,9.665974477098e+006
6984,-1,USBP,0.000000000000e+000
6984,-2,LUBP,0.000000000000e+000
6984,-3,PSIF,0.000000000000e+000
6984,-4,PSWD,0.000000000000e+000
6984,-4,PSDT,0.000000000000e+000
6984,0,IVOL,9.665974477098e+006
6984,1,RO,9.665974477098e+006
6984,1,BP,0.000000000000e+000
6986,-1,USIF,0.000000000000e+000
6986,-2,LUIF,5.717043943462e+006
6986,-1,USBP,0.000000000000e+000
6986,-2,LUBP,0.000000000000e+000
6986,-3,PSIF,0.000000000000e+000
6986,-4,PSWD,0.000000000000e+000
6986,-4,PSDT,0.000000000000e+000
6986,0,IVOL,5.717043943462e+006
6986,1,RO,5.717043943462e+006
6986,1,BP,0.000000000000e+000
6989,-1,USIF,0.000000000000e+000
6989,-2,LUIF,1.680354780843e+007
6989,-1,USBP,0.000000000000e+000
6989,-2,LUBP,0.000000000000e+000
6989,-3,PSIF,0.000000000000e+000
6989,-4,PSWD,0.000000000000e+000
6989,-4,PSDT,0.000000000000e+000
6989,0,IVOL,1.680354780843e+007
6989,1,RO,1.680354780843e+007
6989,1,BP,0.000000000000e+000
6991,-1,USIF,0.000000000000e+000
6991,-2,LUIF,1.262347292758e+007
6991,-1,USBP,0.000000000000e+000
6991,-2,LUBP,0.000000000000e+000
6991,-3,PSIF,0.000000000000e+000
6991,-4,PSWD,0.000000000000e+000
6991,-4,PSDT,0.000000000000e+000
6991,0,IVOL,1.262347292758e+007
6991,1,RO,1.262347292758e+007
6991,1,BP,0.000000000000e+000
6992,-1,USIF,0.000000000000e+000
6992,-2,LUIF,1.449317102071e+007
6992,-1,USBP,0.000000000000e+000
6992,-2,LUBP,0.000000000000e+000
6992,-3,PSIF,0.000000000000e+000
6992,-4,PSWD,0.000000000000e+000
6992,-4,PSDT,0.000000000000e+000
6992,0,IVOL,1.449317102071e+007
6992,1,RO,1.449317102071e+007
6992,1,BP,0.000000000000e+000
6993,-1,USIF,0.000000000000e+000
6993,-2,LUIF,2.893977877449e+007
6993,-1,USBP,0.000000000000e+000
6993,-2,LUBP,0.000000000000e+000
6993,-3,PSIF,0.000000000000e+000
6993,-4,PSWD,0.000000000000e+000
6993,-4,PSDT,0.000000000000e+000
6993,0,IVOL,2.893977877449e+007
6993,1,RO,2.893977877449e+007
6993,1,BP,0.000000000000e+000
6995,-1,USIF,0.000000000000e+000
6995,-2,LUIF,2.026929241525e+007
6995,-1,USBP,0.000000000000e+000
6995,-2,LUBP,0.000000000000e+000
6995,-3,PSIF,0.000000000000e+000
6995,-4,PSWD,0.000000000000e+000
6995,-4,PSDT,0.000000000000e+000
6995,0,IVOL,2.026929241525e+007
6995,1,RO,2.047289943531e+007
6995,1,BP,0.000000000000e+000
6996,-1,USIF,0.000000000000e+000
6996,-2,LUIF,1.776390599895e+007
6996,-1,USBP,0.000000000000e+000
6996,-2,LUBP,0.000000000000e+000
6996,-3,PSIF,0.000000000000e+000
6996,-4,PSWD,0.000000000000e+000
6996,-4,PSDT,0.000000000000e+000
6996,0,IVOL,1.776390599895e+007
6996,1,RO,1.789001638065e+007
6996,1,BP,0.000000000000e+000
6997,-1,USIF,0.000000000000e+000
6997,-2,LUIF,6.056145633962e+006
6997,-1,USBP,0.000000000000e+000
6997,-2,LUBP,0.000000000000e+000
6997,-3,PSIF,0.000000000000e+000
6997,-4,PSWD,0.000000000000e+000
6997,-4,PSDT,0.000000000000e+000
6997,0,IVOL,6.056145633962e+006
6997,1,RO,6.056145633962e+006
6997,1,BP,0.000000000000e+000
7000,-1,USIF,0.000000000000e+000
7000,-2,LUIF,1.105762779944e+007
7000,-1,USBP,0.000000000000e+000
7000,-2,LUBP,0.000000000000e+000
7000,-3,PSIF,0.000000000000e+000
7000,-4,PSWD,0.000000000000e+000
7000,-4,PSDT,0.000000000000e+000
7000,0,IVOL,1.105762779944e+007
7000,1,RO,1.105762779944e+007
7000,1,BP,0.000000000000e+000
7002,-1,USIF,0.000000000000e+000
7002,-2,LUIF,4.560234744910e+007
7002,-1,USBP,0.000000000000e+000
7002,-2,LUBP,0.000000000000e+000
7002,-3,PSIF,0.000000000000e+000
7002,-4,PSWD,0.000000000000e+000
7002,-4,PSDT,0.000000000000e+000
7002,0,IVOL,4.560234744910e+007
7002,1,RO,4.560234744910e+007
7002,1,BP,0.000000000000e+000
7004,-1,USIF,0.000000000000e+000
7004,-2,LUIF,6.429249879102e+007
7004,-1,USBP,0.000000000000e+000
7004,-2,LUBP,0.000000000000e+000
7004,-3,PSIF,0.000000000000e+000
7004,-4,PSWD,0.000000000000e+000
7004,-4,PSDT,0.000000000000e+000
7004,0,IVOL,6.429249879102e+007
7004,1,RO,6.486463767681e+007
7004,1,BP,0.000000000000e+000
7007,-1,USIF,0.000000000000e+000
7007,-2,LUIF,9.684800416622e+006
7007,-1,USBP,0.000000000000e+000
7007,-2,LUBP,0.000000000000e+000
7007,-3,PSIF,0.000000000000e+000
7007,-4,PSWD,0.000000000000e+000
7007,-4,PSDT,0.000000000000e+000
7007,0,IVOL,9.684800416622e+006
7007,1,RO,9.684800416622e+006
7007,1,BP,0.000000000000e+000
7010,-1,USIF,0.000000000000e+000
7010,-2,LUIF,7.182072319619e+006
7010,-1,USBP,0.000000000000e+000
7010,-2,LUBP,0.000000000000e+000
7010,-3,PSIF,0.000000000000e+000
7010,-4,PSWD,0.000000000000e+000
7010,-4,PSDT,0.000000000000e+000
7010,0,IVOL,7.182072319619e+006
7010,1,RO,7.182072319619e+006
7010,1,BP,0.000000000000e+000
7011,-1,USIF,0.000000000000e+000
7011,-2,LUIF,6.290494646868e+006
7011,-1,USBP,0.000000000000e+000
7011,-2,LUBP,0.000000000000e+000
7011,-3,PSIF,0.000000000000e+000
7011,-4,PSWD,0.000000000000e+000
7011,-4,PSDT,0.000000000000e+000
7011,0,IVOL,6.290494646868e+006
7011,1,RO,6.290494646868e+006
7011,1,BP,0.000000000000e+000
7012,-1,USIF,0.000000000000e+000
7012,-2,LUIF,2.183638404943e+006
7012,-1,USBP,0.000000000000e+000
7012,-2,LUBP,0.000000000000e+000
7012,-3,PSIF,0.000000000000e+000
7012,-4,PSWD,0.000000000000e+000
7012,-4,PSDT,0.000000000000e+000
7012,0,IVOL,2.183638404943e+006
7012,1,RO,2.214029336066e+006
7012,1,BP,0.000000000000e+000
7013,-1,USIF,0.000000000000e+000
7013,-2,LUIF,8.737312295630e+005
7013,-1,USBP,0.000000000000e+000
7013,-2,LUBP,0.000000000000e+000
7013,-3,PSIF,0.000000000000e+000
7013,-4,PSWD,0.000000000000e+000
7013,-4,PSDT,0.000000000000e+000
7013,0,IVOL,8.737312295630e+005
7013,1,RO,8.979151725646e+005
7013,1,BP,0.000000000000e+000
7014,-1,USIF,0.000000000000e+000
7014,-2,LUIF,3.599454754186e+006
7014,-1,USBP,0.000000000000e+000
7014,-2,LUBP,0.000000000000e+000
7014,-3,PSIF,0.000000000000e+000
7014,-4,PSWD,0.000000000000e+000
7014,-4,PSDT,0.000000000000e+000
7014,0,IVOL,3.599454754186e+006
7014,1,RO,3.638402281615e+006
7014,1,BP,0.000000000000e+000
7015,-1,USIF,0.000000000000e+000
7015,-2,LUIF,1.088787107423e+006
7015,-1,USBP,0.000000000000e+000
7015,-2,LUBP,0.000000000000e+000
7015,-3,PSIF,0.000000000000e+000
7015,-4,PSWD,0.000000000000e+000
7015,-4,PSDT,0.000000000000e+000
7015,0,IVOL,1.088787107423e+006
7015,1,RO,1.109282812132e+006
7015,1,BP,0.000000000000e+000
7016,-1,USIF,0.000000000000e+000
7016,-2,LUIF,3.375247855839e+007
7016,-1,USBP,0.000000000000e+000
7016,-2,LUBP,0.000000000000e+000
7016,-3,PSIF,0.000000000000e+000
7016,-4,PSWD,0.000000000000e+000
7016,-4,PSDT,0.000000000000e+000
7016,0,IVOL,3.375247855839e+007
7016,1,RO,3.377540074282e+007
7016,1,BP,0.000000000000e+000
9003,-1,USIF,0.000000000000e+000
9003,-2,LUIF,0.000000000000e+000
9003,-1,USBP,0.000000000000e+000
9003,-2,LUBP,0.000000000000e+000
9003,-3,PSIF,0.000000000000e+000
9003,-4,PSWD,0.000000000000e+000
9003,-4,PSDT,0.000000000000e+000
9003,0,IVOL,0.000000000000e+000
9003,1,RO,0.000000000000e+000
9003,2,RO,0.000000000000e+000
9003,1,BP,0.000000000000e+000
9003,2,BP,0.000000000000e+000
9011,-1,USIF,0.000000000000e+000
9011,-2,LUIF,0.000000000000e+000
9011,-1,USBP,0.000000000000e+000
9011,-2,LUBP,0.000000000000e+000
9011,-3,PSIF,0.000000000000e+000
9011,-4,PSWD,0.000000000000e+000
9011,-4,PSDT,0.000000000000e+000
9011,0,IVOL,0.000000000000e+000
9011,1,RO,0.000000000000e+000
9011,2,RO,0.000000000000e+000
9011,1,BP,0.000000000000e+000
9011,2,BP,0.000000000000e+000
9016,-1,USIF,0.000000000000e+000
9016,-2,LUIF,0.000000000000e+000
9016,-1,USBP,0.000000000000e+000
9016,-2,LUBP,0.000000000000e+000
9016,-3,PSIF,0.000000000000e+000
9016,-4,PSWD,0.000000000000e+000
9016,-4,PSDT,0.000000000000e+000
9016,0,IVOL,0.000000000000e+000
9016,1,RO,0.000000000000e+000
9016,2,RO,0.000000000000e+000
9016,1,BP,0.000000000000e+000
9016,2,BP,0.000000000000e+000
9017,-1,USIF,0.000000000000e+000
9017,-2,LUIF,0.000000000000e+000
9017,-1,USBP,0.000000000000e+000
9017,-2,LUBP,0.000000000000e+000
9017,-3,PSIF,0.000000000000e+000
9017,-4,PSWD,0.000000000000e+000
9017,-4,PSDT,0.000000000000e+000
9017,0,IVOL,0.000000000000e+000
9017,1,RO,0.000000000000e+000
9017,2,RO,0.000000000000e+000
9017,1,BP,0.000000000000e+000
9017,2,BP,0.000000000000e+000
9051,-1,USIF,0.000000000000e+000
9051,-2,LUIF,0.000000000000e+000
9051,-1,USBP,0.000000000000e+000
9051,-2,LUBP,0.000000000000e+000
9051,-3,PSIF,0.000000000000e+000
9051,-4,PSWD,0.000000000000e+000
9051,-4,PSDT,0.000000000000e+000
9051,0,IVOL,0.000000000000e+000
9051,1,RO,0.000000000000e+000
9051,2,RO,0.000000000000e+000
9051,1,BP,0.000000000000e+000
9051,2,BP,0.000000000000e+000
9218,-1,USIF,0.000000000000e+000
9218,-2,LUIF,0.000000000000e+000
9218,-1,USBP,0.000000000000e+000
9218,-2,LUBP,0.000000000000e+000
9218,-3,PSIF,0.000000000000e+000
9218,-4,PSWD,1.367835224782e+010
9218,-4,PSDT,0.000000000000e+000
9218,0,IVOL,0.000000000000e+000
9218,1,RO,0.000000000000e+000
9218,1,BP,0.000000000000e+000
1005,-1,USIF,6.363810120588e+006
1005,-2,LUIF,3.558586059873e+005
1005,-1,USBP,0.000000000000e+000
1005,-2,LUBP,0.000000000000e+000
1005,-3,PSIF,0.000000000000e+000
1005,-4,PSWD,0.000000000000e+000
1005,-4,PSDT,0.000000000000e+000
1005,0,IVOL,6.719668726575e+006
1005,1,RO,6.719668726575e+006
1005,1,BP,0.000000000000e+000
1021,-1,USIF,2.070132951698e+007
1021,-2,LUIF,1.737931487361e+006
1021,-1,USBP,0.000000000000e+000
1021,-2,LUBP,0.000000000000e+000
1021,-3,PSIF,0.000000000000e+000
1021,-4,PSWD,0.000000000000e+000
1021,-4,PSDT,0.000000000000e+000
1021,0,IVOL,2.243926100434e+007
1021,1,RO,2.260201195597e+007
1021,1,BP,0.000000000000e+000
1024,-1,USIF,8.806548281212e+006
1024,-2,LUIF,1.064039877085e+007
1024,-1,USBP,0.000000000000e+000
1024,-2,LUBP,0.000000000000e+000
1024,-3,PSIF,0.000000000000e+000
1024,-4,PSWD,0.000000000000e+000
1024,-4,PSDT,0.000000000000e+000
1024,0,IVOL,1.944694705206e+007
1024,1,RO,1.944694705206e+007
1024,1,BP,0.000000000000e+000
1028,-1,USIF,7.040923997475e+007
1028,-2,LUIF,3.374703662321e+007
1028,-1,USBP,0.000000000000e+000
1028,-2,LUBP,0.000000000000e+000
1028,-3,PSIF,0.000000000000e+000
1028,-4,PSWD,0.000000000000e+000
1028,-4,PSDT,0.000000000000e+000
1028,0,IVOL,1.041562765980e+008
1028,1,RO,1.041562765980e+008
1028,1,BP,0.000000000000e+000
1034,-1,USIF,2.067526956283e+007
1034,-2,LUIF,7.724057115643e+007
1034,-1,USBP,0.000000000000e+000
1034,-2,LUBP,0.000000000000e+000
1034,-3,PSIF,0.000000000000e+000
1034,-4,PSWD,0.000000000000e+000
1034,-4,PSDT,0.000000000000e+000
1034,0,IVOL,9.791584071927e+007
1034,1,RO,9.791584071927e+007
1034,1,BP,0.000000000000e+000
1037,-1,USIF,4.589140700772e+007
1037,-2,LUIF,3.664946726951e+007
1037,-1,USBP,0.000000000000e+000
1037,-2,LUBP,0.000000000000e+000
1037,-3,PSIF,0.000000000000e+000
1037,-4,PSWD,0.000000000000e+000
1037,-4,PSDT,0.000000000000e+000
1037,0,IVOL,8.254087427723e+007
1037,1,RO,8.386750098207e+007
1037,1,BP,0.000000000000e+000
1043,-1,USIF,3.483780018533e+007
1043,-2,LUIF,1.790544479535e+007
1043,-1,USBP,0.000000000000e+000
1043,-2,LUBP,0.000000000000e+000
1043,-3,PSIF,0.000000000000e+000
1043,-4,PSWD,0.000000000000e+000
1043,-4,PSDT,0.000000000000e+000
1043,0,IVOL,5.274324498068e+007
1043,1,RO,5.353294827150e+007
1043,1,BP,0.000000000000e+000
1054,-1,USIF,3.796053432886e+007
1054,-2,LUIF,7.556387047720e+006
1054,-1,USBP,0.000000000000e+000
1054,-2,LUBP,0.000000000000e+000
1054,-3,PSIF,0.000000000000e+000
1054,-4,PSWD,0.000000000000e+000
1054,-4,PSDT,0.000000000000e+000
1054,0,IVOL,4.551692137658e+007
1054,1,RO,4.603346285179e+007
1054,1,BP,0.000000000000e+000
1059,-1,USIF,1.100408861523e+007
1059,-2,LUIF,1.220775470520e+007
